id,meter_point_key,park_key,park_type,Round_Month(markets_at),contract_at,Round_Month(expires_at),power,ownconsumption,latitude,longitude,contract_type
1479,"ZP_ID_1607","TEN_SO_Bovenden_DE010004","solar",2021-12-01T00:00:00,"2018-10-01 02:00:00",,217540,0.7,51.58967,9.927549000000001,"online_special"
598,"ZP_ID_0602","TEN_SO_Brakel_DE005046","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,146720,0.7,51.712619,9.179857699999999,"online_special"
599,"ZP_ID_0603","TEN_SO_Braunschweig_DE014023","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,136080,0.7,52.290487,10.5942159,"online_special"
600,"ZP_ID_0643","TEN_SO_Bredstedt_DE004070","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,176400,0.7,54.610947,8.9776849,"online_special"
1057,"ZP_ID_1244","TEN_SO_Bremen_DE007027","solar",2021-04-01T00:00:00,"2018-10-01 02:00:00",,168840,0.7,53.1844235,8.618183800000001,"online_special"
601,"ZP_ID_0646","TEN_SO_Bremen_DE007088","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,173840,0.7,53.19865,8.5730445,"online_special"
602,"ZP_ID_0705","TEN_SO_Bremerhaven_DE007078","solar",2018-11-01T00:00:00,"2018-08-30 02:00:00",,175500,0.7,53.558071,8.594270359999999,"online_special"
603,"ZP_ID_0484","TEN_SO_Bruckmühl","solar",2018-05-01T00:00:00,"2017-12-04 01:00:00",,119625,,47.883811,11.931701,"online"
1752,"ZP_ID_1878","TEN_SO_Burgkirchen an der Alz","solar",2023-01-01T00:00:00,"2023-01-01 01:00:00",,283500,,48.1414789,12.7358711,"online"
606,"ZP_ID_0702","TEN_SO_Buxtehude_DE003048","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,151740,0.7,53.4694312,9.68712751,"online_special"
842,"ZP_ID_1066","TEN_SO_Bückeburg","solar",2020-08-01T00:00:00,"2020-08-01 02:00:00",,724330,0.08,52.2792232,8.9994216,"online"
1117,"ZP_ID_1277","TEN_SO_Bückeburg_02","solar",2021-06-01T00:00:00,"2021-06-09 02:00:00",,299975,0.5,52.2655283,9.075813399999999,"online"
1611,"ZP_ID_1665","TEN_SO_Bückeburg_03","solar",2022-04-01T00:00:00,"2022-02-28 01:00:00",,267640,,52.2610418,9.023372800000001,"online"
1966,"ZP_ID_1936","TEN_SO_Bückeburg_05","solar",2023-03-01T00:00:00,"2023-03-01 01:00:00",,258750,,52.2633622,9.0307587,"online"
1878,"ZP_ID_1867","TEN_SO_Bückeburg_DE018070","solar",2023-01-01T00:00:00,"2018-10-01 02:00:00",,147200,0.7,52.2664136,9.07069244,"online_special"
604,"ZP_ID_0852","TEN_SO_Büdelsdorf_DE004037","solar",2019-06-01T00:00:00,"2018-08-30 02:00:00",,163080,0.7,54.31455225,9.675758439999999,"online_special"
605,"ZP_ID_0413","TEN_SO_Bünde","solar",2017-10-01T00:00:00,"2017-07-20 02:00:00",,194510,0.8100000000000001,52.201064,8.531136999999999,"online"
607,"ZP_ID_0680","TEN_SO_Cadenberge_DE003091","solar",2018-12-01T00:00:00,"2018-08-30 02:00:00",,167400,0.7,53.7701959,9.05830503,"online_special"
608,"VZP_ID_133","TEN_SO_Dachau_01","solar",2018-02-01T00:00:00,"2018-03-01 01:00:00",,409050,,48.276944,11.471111,"online"
609,"VZP_ID_132","TEN_SO_Dachau_02","solar",2018-02-01T00:00:00,"2018-03-01 01:00:00",,396900,,48.277222,11.474722,"online"
610,"ZP_ID_0953","TEN_SO_Dannenberg_DE003077","solar",2019-12-01T00:00:00,"2018-08-30 02:00:00",,158600,0.7,53.0970068,11.0896962,"online_special"
611,"ZP_ID_0800","TEN_SO_Delbrück","solar",2019-05-01T00:00:00,"2019-02-16 01:00:00",,505305,,51.77403575,8.556451969999999,"online"
1382,"ZP_ID_1496","TEN_SO_Delbrück_01_(RD)","solar",2021-10-01T00:00:00,,,99000,,51.7824838,8.497633520000001,"redispatch_only"
1383,"ZP_ID_1499","TEN_SO_Delbrück_02_(RD)","solar",2021-10-01T00:00:00,,,30000,,51.7824838,8.497633520000001,"redispatch_only"
931,"ZP_ID_1135","TEN_SO_Delmenhorst_DE007002","solar",2020-12-01T00:00:00,"2018-10-01 02:00:00",,149480,0.7,53.04738,8.664059999999999,"online_special"
1415,"ZP_ID_1523","TEN_SO_Delmenhorst_DE007004","solar",2021-12-01T00:00:00,"2018-10-01 02:00:00",,170240,0.7,53.0266978,8.652495699999999,"online_special"
612,"ZP_ID_1025","TEN_SO_Detern","solar",2020-05-01T00:00:00,"2020-03-13 01:00:00",,748755,,53.2125126,7.6599859,"online_no_login"
613,"ZP_ID_0759","TEN_SO_Detmold_01","solar",2019-04-01T00:00:00,"2019-04-23 02:00:00",,450180,,51.9551727,8.8515301,"online"
614,"ZP_ID_0760","TEN_SO_Detmold_02","solar",2019-04-01T00:00:00,"2019-04-23 02:00:00",,163000,,51.9551727,8.8515301,"online"
843,"ZP_ID_0842","TEN_SO_Detmold_03","solar",2019-06-01T00:00:00,"2019-04-23 02:00:00",,247000,0.1,51.9377236,8.8837686,"online"
1378,"ZP_ID_1494","TEN_SO_Diespeck_(RD)","solar",2021-10-01T00:00:00,,,119600,,49.5906133,10.62405188,"redispatch_only"
615,"ZP_ID_0641","TEN_SO_Dinklage_DE025039","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,136740,0.7,52.678642,8.099010699999999,"online_special"
1944,"ZP_ID_1925","TEN_SO_Donnersdorf","solar",2023-03-01T00:00:00,"2023-03-01 01:00:00",,330000,0.7,49.9758514,10.41872,"online"
616,"ZP_ID_1055","TEN_SO_Drochtersen_DE003046","solar",2020-07-01T00:00:00,"2018-10-01 02:00:00",,166320,0.7,53.71519,9.373506799999999,"online_special"
1513,"ZP_ID_1847","TEN_SO_Dörentrup_DE018096","solar",2022-11-01T00:00:00,"2018-10-01 02:00:00",,192720,0.7,52.03351275,9.004378279999999,"online_special"
1008,"ZP_ID_1169","TEN_SO_Dörpen_DE015058","solar",2021-04-01T00:00:00,"2018-08-30 02:00:00",,176880,0.7,52.9662587,7.3303123,"online_special"
1848,"ZP_ID_1837","TEN_SO_Ebersdorf","solar",2022-11-01T00:00:00,"2022-11-01 01:00:00",,155250,0.8,50.2159063,11.0892352,"online"
1911,"ZP_ID_1898","TEN_SO_Edermünde-Grifte_DE010079","solar",2023-02-01T00:00:00,"2018-10-01 02:00:00",,195210,0.7,51.21084655,9.449095270000001,"online_special"
617,"ZP_ID_0867","TEN_SO_Eiterfeld_DE010064","solar",2019-09-01T00:00:00,"2018-08-30 02:00:00",,177100,0.7,50.758216,9.808133,"online_special"
1557,"ZP_ID_1604","TEN_SO_Elfershausen","solar",2022-01-01T00:00:00,"2022-01-01 01:00:00",,1293840,,50.1428928,9.9557818,"default"
618,"ZP_ID_0906","TEN_SO_Ellerau_DE033042","solar",2019-11-01T00:00:00,"2018-08-30 02:00:00",,164450,0.7,53.7503,9.917120000000001,"online_special"
1363,"ZP_ID_1649","TEN_SO_Elmenhorst_DE016059","solar",2022-04-01T00:00:00,"2018-10-01 02:00:00",,203500,0.7,53.7665102,10.2656392,"online_special"
619,"ZP_ID_1030","TEN_SO_Emden_DE015021","solar",2020-06-01T00:00:00,"2018-08-30 02:00:00",,184590,0.7,53.3604981,7.2167637,"online_special"
620,"ZP_ID_0802","TEN_SO_Emstek_DE007016","solar",2019-04-01T00:00:00,"2018-08-30 02:00:00",,140400,0.7,52.8330247,8.1621211,"online_special"
621,"ZP_ID_0441","TEN_SO_Enger","solar",2018-01-01T00:00:00,"2017-10-15 02:00:00",,461970,0.04,52.172471,8.57699,"online"
2044,"ZP_ID_1971","TEN_SO_Erlensee-Langendiebach","solar",2023-05-01T00:00:00,"2023-05-01 02:00:00",2023-12-01T00:00:00,1617320,0.9,50.16884,9.014165999999999,"default"
622,"ZP_ID_1040","TEN_SO_Feldatal","solar",2020-06-01T00:00:00,"2020-04-28 02:00:00",,652800,,50.652653,9.164555,"online"
1948,"ZP_ID_1920","TEN_SO_Feldkirchen","solar",2023-03-01T00:00:00,"2023-02-01 01:00:00",,242550,0.3,48.1418502,11.73670904,"online"
1622,"ZP_ID_1693","TEN_SO_Frankenberg","solar",2022-12-01T00:00:00,"2022-03-24 01:00:00",,134400,0.8,51.0508953,8.7789515,"online"
623,"ZP_ID_0004","TEN_SO_Freden_1","solar",2014-01-01T00:00:00,"2013-09-19 02:00:00",,1175000,,51.93203,9.869999999999999,"default"
624,"ZP_ID_0362","TEN_SO_Freden_2","solar",2014-01-01T00:00:00,"2013-09-19 02:00:00",,1808000,,51.93073,9.880000000000001,"default"
1407,"ZP_ID_1512","TEN_SO_Friesoythe_(RD)","solar",2021-10-01T00:00:00,,,137940,,53.0773253,7.8412422,"redispatch_only"
1568,"ZP_ID_1621","TEN_SO_Friesoythe_01_(RD)","solar",2022-01-01T00:00:00,,,147630,,52.9338572,7.9467562,"redispatch_only"
1766,"ZP_ID_1782","TEN_SO_Friesoythe_02_(RD)","solar",2022-07-01T00:00:00,,,165870,,53.0654048,7.8067033,"redispatch_only"
625,"ZP_ID_0685","TEN_SO_Friesoythe_DE015017","solar",2018-12-01T00:00:00,"2018-08-30 02:00:00",,144180,0.7,53.0235173,7.8597969,"online_special"
1295,"ZP_ID_1432","TEN_SO_Garrel_(RD)","solar",2021-10-01T00:00:00,,,108110,,52.9745494,8.022623400000001,"redispatch_only"
626,"ZP_ID_0678","TEN_SO_Geesthacht_DE003001","solar",2018-11-01T00:00:00,"2018-08-30 02:00:00",,165240,0.7,53.4334506,10.3414717,"online_special"
1009,"ZP_ID_1213","TEN_SO_Gehrden_DE018079","solar",2021-01-01T00:00:00,"2018-08-30 02:00:00",,172860,0.7,52.3197717,9.5934504,"online_special"
1663,"ZP_ID_1731","TEN_SO_Gettorf_DE004028_(RD)","solar",2022-03-01T00:00:00,,,105560,,54.41429455,9.98335485,"redispatch_only_special"
1727,"ZP_ID_1754","TEN_SO_Gilching_(RD)","solar",2022-04-01T00:00:00,,,194780,,48.0911228,11.3036856,"redispatch_only"
627,"ZP_ID_0666","TEN_SO_Glinde _DE016034","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,159300,0.7,53.5422,10.216478,"online_special"
628,"ZP_ID_1014","TEN_SO_Glinde_DE016033","solar",2020-10-01T00:00:00,"2018-08-30 02:00:00",,183000,0.7,53.523227,10.2318291,"online_special"
1576,"ZP_ID_1674","TEN_SO_Glückstadt_DE004124","solar",2022-05-01T00:00:00,"2018-10-01 02:00:00",,203680,0.7,53.7984639,9.4346759,"online_special"
1535,"ZP_ID_1652","TEN_SO_Gochsheim_01","solar",2022-03-01T00:00:00,"2022-02-21 01:00:00",,499880,0.6,50.0239943,10.2614355,"online"
1534,"ZP_ID_1653","TEN_SO_Gochsheim_02","solar",2022-03-01T00:00:00,"2022-02-21 01:00:00",,333750,0.6,50.0212757,10.2630659,"online"
1368,"ZP_ID_1492","TEN_SO_Gochsheim_03_(RD)","solar",2021-10-01T00:00:00,,,104400,,50.0157248,10.2819943,"redispatch_only"
1381,"ZP_ID_1493","TEN_SO_Gochsheim_04_(RD)","solar",2021-10-01T00:00:00,,,104400,,50.0157248,10.2819943,"redispatch_only"
629,"ZP_ID_0944","TEN_SO_Goslar","solar",2019-12-01T00:00:00,"2019-10-17 02:00:00",,263040,0.35,51.9366755,10.4067317,"online"
630,"ZP_ID_0910","TEN_SO_Goslar_DE014013","solar",2019-12-01T00:00:00,"2018-08-30 02:00:00",,150150,0.7,51.9166,10.41779,"online_special"
632,"ZP_ID_0668","TEN_SO_Grettstadt","solar",2018-09-01T00:00:00,"2018-09-01 02:00:00",,216700,0.75,49.9907898,10.3167239,"online"
1809,"ZP_ID_1816","TEN_SO_Grettstadt_(RD)","solar",2022-08-01T00:00:00,,,229500,,49.99336055,10.31441905,"redispatch_only"
1349,"ZP_ID_1465","TEN_SO_Großheubach_(RD)","solar",2021-10-01T00:00:00,,,117600,,49.71522925,9.23405195,"redispatch_only"
1775,"ZP_ID_1791","TEN_SO_Großheubach_01_(RD)","solar",2022-07-01T00:00:00,,,116400,,49.72044745,9.230038929999999,"redispatch_only"
1277,"ZP_ID_1393","TEN_SO_Großostheim_01_(RD)","solar",2021-10-01T00:00:00,,,560560,,49.9387726,9.055577700000001,"redispatch_only"
1278,"ZP_ID_1436","TEN_SO_Großostheim_02_(RD)","solar",2021-10-01T00:00:00,,,76755,,49.9387726,9.055577700000001,"redispatch_only"
805,"ZP_ID_0006","TEN_SO_Gründau _1","solar",2014-01-01T00:00:00,"2013-03-01 01:00:00",,427680,,50.2,9.119999999999999,"online"
806,"ZP_ID_0007","TEN_SO_Gründau _2","solar",2014-01-01T00:00:00,"2013-03-01 01:00:00",,254560,,50.2,9.119999999999999,"online"
631,"ZP_ID_1099","TEN_SO_Göttingen_DE010042","solar",2020-10-01T00:00:00,"2018-08-30 02:00:00",,154440,0.7,51.5217624,9.962607350000001,"online_special"
1162,"ZP_ID_1386","TEN_SO_Hagen im Bremischen","solar",2021-09-01T00:00:00,"2021-08-26 02:00:00",,199800,0.8,53.3585519,8.657618299999999,"online"
1010,"ZP_ID_1163","TEN_SO_Hagenburg_DE018018","solar",2021-01-01T00:00:00,"2018-08-30 02:00:00",,189610,0.7,52.43452435,9.3544845,"online_special"
868,"ZP_ID_1106","TEN_SO_Hambühren","solar",2021-04-01T00:00:00,"2021-03-29 02:00:00",,749000,,52.6290113,9.973676599999999,"online"
633,"ZP_ID_0644","TEN_SO_Hameln_DE018019","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,168010,0.7,52.101535,9.381902,"online_special"
2020,"ZP_ID_1958","TEN_SO_Hameln_DE018024","solar",2023-05-01T00:00:00,"2018-10-01 02:00:00",,220860,0.7,52.1233497,9.3472477,"online_special"
634,"ZP_ID_0487","TEN_SO_Hanau","solar",2018-02-01T00:00:00,"2017-12-05 01:00:00",,256000,0.58,50.115765,8.942800999999999,"online"
635,"ZP_ID_0687","TEN_SO_Hanerau-Hademarschen_DE004127","solar",2018-11-01T00:00:00,"2018-08-30 02:00:00",,119880,0.7,54.1261004,9.4168634,"online_special"
1704,"ZP_ID_1900","TEN_SO_Hann. Münden_DE010015","solar",2023-02-01T00:00:00,"2018-10-01 02:00:00",,142500,0.7,51.4190052,9.6563342,"online_special"
2021,"ZP_ID_1967","TEN_SO_Hardegsen_DE010013","solar",2023-05-01T00:00:00,"2018-10-01 02:00:00",,179280,0.7,51.65116445,9.83561677,"online_special"
1648,"ZP_ID_1690","TEN_SO_Harpstedt_DE007093","solar",2022-05-01T00:00:00,"2018-10-01 02:00:00",,159100,0.7,52.90571365,8.578494409999999,"online_special"
1011,"ZP_ID_1178","TEN_SO_Harsefeld_DE003019","solar",2021-04-01T00:00:00,"2018-08-30 02:00:00",,163480,0.7,53.4551607,9.511311600000001,"online_special"
1225,"ZP_ID_1366","TEN_SO_Haselünne_(RD)","solar",2021-10-01T00:00:00,,,181000,,52.7088785,7.5402536,"redispatch_only"
1689,"ZP_ID_1724","TEN_SO_Haselünne_DE025003_(RD)","solar",2022-03-01T00:00:00,,,106600,,52.6764138,7.49261546,"redispatch_only_special"
1341,"ZP_ID_1467","TEN_SO_Heide_(RD)","solar",2021-10-01T00:00:00,,,105110,,54.20061,9.102169999999999,"redispatch_only"
1215,"ZP_ID_1518","TEN_SO_Heide_DE004022","solar",2021-10-01T00:00:00,"2018-10-01 02:00:00",,147260,0.7,54.1920473,9.091587000000001,"online_special"
636,"ZP_ID_0663","TEN_SO_Heide_DE004047","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,149040,0.7,54.1979307,9.1208343,"online_special"
637,"ZP_ID_0948","TEN_SO_Heideck","solar",2019-12-01T00:00:00,"2019-10-23 02:00:00",,220360,,49.1393362,11.1182037,"online"
638,"ZP_ID_0823","TEN_SO_Heiligenhafen_DE033055","solar",2019-05-01T00:00:00,"2018-08-30 02:00:00",,144180,0.7,54.36437095,10.9670465,"online_special"
1589,"ZP_ID_1640","TEN_SO_Heimbuchenthal_(RD)","solar",2022-02-01T00:00:00,,,167700,,49.8939261,9.313256000000001,"redispatch_only"
639,"ZP_ID_0845","TEN_SO_Helmstedt_DE026032","solar",2019-08-01T00:00:00,"2018-08-30 02:00:00",,163080,0.7,52.238286,11.000104,"online_special"
1061,"ZP_ID_1241","TEN_SO_Hemmoor_DE003009","solar",2021-04-01T00:00:00,"2018-10-01 02:00:00",,176880,0.7,53.6834859,9.1608596,"online_special"
1012,"ZP_ID_1214","TEN_SO_Henstedt-Ulzburg_DE016038","solar",2021-01-01T00:00:00,"2018-08-30 02:00:00",,163480,0.7,53.7710785,9.986380799999999,"online_special"
640,"ZP_ID_1002","TEN_SO_Herford_DE018006","solar",2020-04-01T00:00:00,"2018-08-30 02:00:00",,195300,0.7,52.118187,8.654287,"online_special"
1679,"ZP_ID_1715","TEN_SO_Herford_DE018012_(RD)","solar",2022-03-01T00:00:00,,,110670,,52.1267353,8.68366406,"redispatch_only_special"
1680,"ZP_ID_1728","TEN_SO_Herford_DE018015_(RD)","solar",2022-03-01T00:00:00,,,106080,,52.0983674,8.67385415,"redispatch_only_special"
641,"ZP_ID_0686","TEN_SO_Heringen_DE010066","solar",2018-12-01T00:00:00,"2018-08-30 02:00:00",,159300,0.7,50.8923626,10.0141989,"online_special"
642,"ZP_ID_0732","TEN_SO_Herzberg am Harz _DE010002","solar",2018-12-01T00:00:00,"2018-08-30 02:00:00",,142020,0.7,51.6505457,10.3328288,"online_special"
1408,"ZP_ID_1508","TEN_SO_Herzlake_(RD)","solar",2021-10-01T00:00:00,,,249500,,52.6637043,7.5626834,"redispatch_only"
1772,"ZP_ID_1889","TEN_SO_Hesel_DE015000ZL","solar",2023-02-01T00:00:00,"2018-10-01 02:00:00",,737040,0.7,53.2983186,7.5891332,"online_special"
643,"ZP_ID_0628","TEN_SO_Hesel_DE015006","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,124320,0.7,53.298325,7.5947423,"online_special"
644,"ZP_ID_0755","TEN_SO_Hespe","solar",2019-04-01T00:00:00,"2018-12-21 01:00:00",,370000,,52.32415045,9.10919812,"online"
646,"ZP_ID_0711","TEN_SO_Hessisch Oldendorf_DE018060","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,184800,0.7,52.1694201,9.239736499999999,"online_special"
645,"ZP_ID_0573","TEN_SO_Hessisch-Lichtenau_DE010034","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,128800,0.7,51.198885,9.744963,"online_special"
647,"ZP_ID_0518","TEN_SO_Hille_01","solar",2018-10-01T00:00:00,"2018-05-14 02:00:00",,190400,,52.3591,8.773375,"online"
648,"ZP_ID_0715","TEN_SO_Hille_02","solar",2018-10-01T00:00:00,"2017-10-30 01:00:00",,130200,,52.3591,8.773375,"online"
649,"ZP_ID_0703","TEN_SO_Hohenlockstedt_DE004086","solar",2018-12-01T00:00:00,"2018-08-30 02:00:00",,118800,0.7,53.9667869,9.6140743,"online_special"
650,"ZP_ID_0560","TEN_SO_Hohnhorst","solar",2018-10-01T00:00:00,"2018-08-20 02:00:00",,150060,,52.37337,9.33942,"online"
1678,"ZP_ID_1719","TEN_SO_Holzminden_DE018011_(RD)","solar",2022-03-01T00:00:00,,,108630,,51.8427655,9.46568574,"redispatch_only_special"
651,"ZP_ID_1096","TEN_SO_Homberg_DE010010","solar",2020-10-01T00:00:00,"2018-08-30 02:00:00",,154440,0.7,51.0399107,9.396977100000001,"online_special"
652,"ZP_ID_0874","TEN_SO_Horn-Bad Meinberg","solar",2019-09-01T00:00:00,"2019-07-31 02:00:00",,215000,0.3,51.8033119,8.94561115,"online"
653,"ZP_ID_1073","TEN_SO_Hoya_DE007087","solar",2020-08-01T00:00:00,"2018-10-01 02:00:00",,129360,0.7,52.8045695,9.135408,"online_special"
1662,"ZP_ID_1713","TEN_SO_Husum_DE004011_(RD)","solar",2022-03-01T00:00:00,,,111280,,54.48269585,9.03973837,"redispatch_only_special"
932,"ZP_ID_1143","TEN_SO_Husum_DE004064","solar",2020-12-01T00:00:00,"2018-10-01 02:00:00",,180700,0.7,54.4816407,9.0687683,"online_special"
1779,"ZP_ID_1789","TEN_SO_Hösbach","solar",2022-09-01T00:00:00,"2022-07-12 02:00:00",,404500,0.3,50.0070636,9.217158299999999,"online"
654,"ZP_ID_0587","TEN_SO_Itzehoe_DE004038","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,118720,0.7,53.931245,9.5252667,"online_special"
1787,"ZP_ID_1860","TEN_SO_Itzehoe_DE004120","solar",2023-01-01T00:00:00,"2018-10-01 02:00:00",,185000,0.7,53.9068516,9.482797,"online_special"
655,"ZP_ID_0578","TEN_SO_Kappeln_DE004093","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,132720,0.7,54.668243,9.9239207,"online_special"
656,"ZP_ID_0918","TEN_SO_Kassel_DE010047","solar",2020-02-01T00:00:00,"2018-08-30 02:00:00",,176800,0.7,51.3445927,9.4824824,"online_special"
657,"ZP_ID_0665","TEN_SO_Kassel_DE010065","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,160380,0.7,51.291901,9.4575079,"online_special"
658,"ZP_ID_0612","TEN_SO_Kellinghusen_DE004130","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,153440,0.7,53.947999,9.714779999999999,"online_special"
659,"ZP_ID_0926","TEN_SO_Kiel-Friedrichsort_DE004059","solar",2020-04-01T00:00:00,"2018-08-30 02:00:00",,154450,0.7,54.396163,10.173599,"online_special"
660,"ZP_ID_0935","TEN_SO_Kirchhain_DE010025","solar",2019-12-01T00:00:00,"2018-08-30 02:00:00",,151800,0.7,50.825696,8.915033790000001,"online_special"
1841,"ZP_ID_1840","TEN_SO_Korbach","solar",2022-11-01T00:00:00,"2022-11-01 01:00:00",,144000,0.8,51.2720868,8.8643809,"online"
844,"ZP_ID_0764","TEN_SO_Korbach-Lengefeld","solar",2019-01-01T00:00:00,"2019-01-10 01:00:00",,285200,,51.2685889,8.833759799999999,"online"
845,"ZP_ID_1046","TEN_SO_Korbach_DE013092","solar",2020-05-01T00:00:00,"2018-08-30 02:00:00",,205840,0.7,51.2640218,8.865922400000001,"online_special"
1559,"ZP_ID_1603","TEN_SO_Krummennaab- Thumsenreuth","solar",2022-01-01T00:00:00,"2022-01-01 01:00:00",,3649400,,49.6399729,12.0441573,"default"
663,"ZP_ID_0958","TEN_SO_Krummhörn_DE015065","solar",2019-12-01T00:00:00,"2018-08-30 02:00:00",,169260,0.7,53.4286916,7.1088394,"online_special"
661,"ZP_ID_0924","TEN_SO_Köddingen_01","solar",2020-04-01T00:00:00,"2019-09-30 02:00:00",,448640,,50.61583605,9.21440185,"online"
662,"ZP_ID_0925","TEN_SO_Köddingen_02","solar",2020-04-01T00:00:00,"2019-09-30 02:00:00",,729295,,50.616194,9.214327000000001,"online"
933,"ZP_ID_1130","TEN_SO_Köddingen_03","solar",2020-05-01T00:00:00,"2020-10-09 02:00:00",,15410,,50.617457,9.211334000000001,"online"
1665,"ZP_ID_1721","TEN_SO_Laatzen_DE006060_(RD)","solar",2022-03-01T00:00:00,,,107610,,52.28542695,9.82095752,"redispatch_only_special"
664,"ZP_ID_0579","TEN_SO_Laboe_DE004101","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,154560,0.7,54.396948,10.2336808,"online_special"
665,"ZP_ID_0594","TEN_SO_Lage_DE005017","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,205520,0.7,51.990111,8.786928400000001,"online_special"
666,"ZP_ID_0647","TEN_SO_Langelsheim_DE014032","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,156880,0.7,51.934459,10.3464665,"online_special"
1013,"ZP_ID_1203","TEN_SO_Langenhagen_DE006002","solar",2021-12-01T00:00:00,"2018-08-30 02:00:00",,135850,0.7,52.4311542,9.6775851,"online_special"
667,"ZP_ID_0955","TEN_SO_Langenhagen_DE006005","solar",2019-12-01T00:00:00,"2018-08-30 02:00:00",,153760,0.7,52.4542754,9.723358299999999,"online_special"
668,"ZP_ID_0635","TEN_SO_Lathen_DE025044","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,134090,0.7,52.861892,7.3209086,"online_special"
669,"ZP_ID_0561","TEN_SO_Lauenburg_DE003030","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,132080,0.7,53.373902,10.5537182,"online_special"
873,"ZP_ID_1113","TEN_SO_Lauenhagen","solar",2020-10-01T00:00:00,"2020-09-11 02:00:00",,174570,0.15,52.35574545,9.207338569999999,"online"
1060,"ZP_ID_1242","TEN_SO_Leck_DE004033","solar",2021-04-01T00:00:00,"2018-10-01 02:00:00",,164280,0.7,54.7769625,8.9811335,"online_special"
1014,"ZP_ID_1179","TEN_SO_Leer-Loga_DE015030","solar",2021-04-01T00:00:00,"2018-08-30 02:00:00",,198320,0.7,53.237173,7.4972374,"online_special"
670,"ZP_ID_0501","TEN_SO_Lemgo","solar",2018-04-01T00:00:00,"2018-02-20 01:00:00",,400200,,52.022741,8.892384,"online"
671,"ZP_ID_0834","TEN_SO_Lemgo_DE018102","solar",2019-07-01T00:00:00,"2018-08-30 02:00:00",,189750,0.7,52.0233164,8.889071,"online_special"
934,"ZP_ID_1115","TEN_SO_Lengede-Broistedt_DE014040","solar",2020-11-01T00:00:00,"2018-10-01 02:00:00",,166850,0.7,52.1938109,10.3222132,"online_special"
1828,"ZP_ID_1825","TEN_SO_Lichtenfels","solar",2022-10-01T00:00:00,,,99840,,50.1653268,11.070811,"online"
672,"ZP_ID_0988","TEN_SO_Lindhorst","solar",2020-02-01T00:00:00,"2020-01-07 01:00:00",,220160,0.6,52.35394635,9.290876389999999,"online"
1015,"ZP_ID_1161","TEN_SO_Lindhorst_DE018089","solar",2021-01-01T00:00:00,"2018-08-30 02:00:00",,182910,0.7,52.35340865,9.289677989999999,"online_special"
673,"ZP_ID_0574","TEN_SO_Lohfelden_DE010017","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,143310,0.7,51.285054,9.5465263,"online_special"
1016,"ZP_ID_1199","TEN_SO_Lohne_DE007025","solar",2021-04-01T00:00:00,"2018-08-30 02:00:00",,163680,0.7,52.6750937,8.254031060000001,"online_special"
674,"ZP_ID_0706","TEN_SO_Luhden","solar",2018-12-01T00:00:00,"2018-10-25 02:00:00",,161700,,52.2239576,9.0887308,"online"
1049,"ZP_ID_1232","TEN_SO_Löhne","solar",2021-04-01T00:00:00,"2021-02-24 01:00:00",,320260,0.7,52.1797,8.756220000000001,"online"
1712,"ZP_ID_1742","TEN_SO_Lübeck-Travemünde_DE033037_(RD)","solar",2022-03-01T00:00:00,,,115260,,53.96308725,10.86054621,"redispatch_only_special"
1017,"ZP_ID_1193","TEN_SO_Lübeck_DE033052","solar",2021-01-01T00:00:00,"2018-08-30 02:00:00",,198990,0.7,53.8977967,10.705804,"online_special"
